year,timestamp,courseenrolled,motivation_required,motivation_current,motivation_advancement,motivation_careerchange,motivation_profdev,motivation_jobdisplace,motivation_relocation,motivation_indcert,motivation_financial,motivation_enrichment,motivation_curiosity,participate_openhouse,participate_instdecday,participate_oncampusinfosess,participate_titanstue,participate_womenwhodare,participate_regcollegefair,impactenr_mshscompclass,impactenr_mshscompclub,impactenr_competitions,impactenr_afterschoolprog,impactenr_summerprog,impactenr_apclass,impactenr_dualenrollclass,impactenr_familyfriend,impactenr_familyfriendinfield,impactenr_hscounslor,impactenr_employer,hear_ccmwebsite,hear_billboard,hear_tv,hear_radio,hear_socmedia,hear_communityevent,hear_familyfriend,hear_employer,hear_ccmstudent,hear_ccmalumni,hear_hs,impactatt_affordable,impactatt_locconvenience,impactatt_progchoice,impactatt_onlineoff,impactatt_familyfriend,impactatt_facultystaff,impactatt_reputation,impactatt_scholarships,impactatt_transferstud,impactatt_smallclass,impactatt_extracurricula,degreeenrolled,infosource_hscounselor,infosource_ccmwebsite,infosource_ccmadmissions,infosource_ccmcounselor,infosource_employer,infosource_other,interest,interest_webdev,interest_cybersec,interest_appdev,interest_dataanalytics,interest_mlai,interest_compprog,interest_gamedes,interest_hardware,gender,race_ethnicity,age
2020,2020-09-13 19:59:00-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,High Impact,High Impact,No Impact,High Impact,,,Some Impact,,Some Impact,,,Criminal Justice,Don't recall,Don't recall,Don't recall,Yes,Don't recall,Don't recall,2.0,,,,,,,,,Man,White/Caucasian,25-34
2020,2020-09-13 21:46:15-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,Yes,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,Exercise Science,No,No,No,Yes,No,No,1.0,,,,,,,,,Man,Hispanic or Latino,19-20
2020,2020-09-14 10:26:46-05:00,CMP 101 Computer Information Literacy,,,,,,,,,,,,No,No,No,No,No,Yes,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No Impact,Criminal Justice,No,No,No,No,No,No,2.0,,,,,,,,,Man,White/Caucasian,19-20
2020,2020-09-14 11:21:19-05:00,CMP 101 Computer Information Literacy,,,,,,,,,,,,No,No,Yes,No,No,No,Some Impact,,,,,,,Some Impact,No Impact,,,,,,,,,,,,,,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,Biology,No,No,Yes,No,No,No,4.0,,,,,,,,,Woman,White/Caucasian,21-24
2020,2020-09-14 22:17:29-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,Yes,No,No,No,No,No,Some Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Criminal Justice,Yes,No,No,No,No,No,4.0,,,,,,,,,Man,Hispanic or Latino,19-20
2020,2020-09-15 09:42:37-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,Some Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,High Impact,Some Impact,High Impact,High Impact,Some Impact,Criminal Justice,No,No,No,No,No,No,1.0,,,,,,,,,Woman,White/Caucasian,19-20
2020,2020-09-15 11:11:35-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,Yes,No,Not Sure,Not Sure,Not Sure,Yes,High Impact,Some Impact,Some Impact,High Impact,,,,No Impact,Some Impact,High Impact,,,,,,,,,,,,,High Impact,High Impact,High Impact,,Some Impact,Some Impact,High Impact,No Impact,No Impact,,High Impact,Music,Don't recall,Don't recall,Yes,Yes,No,Don't recall,5.0,,,,,,,,,Man,White/Caucasian,19-20
2020,2020-09-15 11:20:44-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,Yes,No,No,No,No,No,No Impact,,,,,,,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,,Some Impact,Some Impact,Criminal Justice,No,Don't recall,Don't recall,Don't recall,No,No,2.0,,,,,,,,,Woman,White/Caucasian,19-20
2020,2020-09-15 11:22:04-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,Some Impact,,,,,,,,,,,,Some Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Culinary Arts and Sciences,No,No,No,No,No,Yes,4.0,,,,,,,,,Woman,White/Caucasian,19-20
2020,2020-09-15 11:34:10-05:00,CMP 101 Computer Information Literacy,,,,,,,,,,,,No,No,Yes,No,No,Yes,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,Criminal Justice,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,2.0,,,,,,,,,Man,White/Caucasian,19-20
2020,2020-09-15 12:02:14-05:00,CMP 101 Computer Information Literacy,,,,,,,,,,,,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,Some Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,Fashion Design Track,No,No,No,Yes,No,No,3.0,,,,,,,,,Woman,Black/African American,25-34
2020,2020-09-15 12:26:04-05:00,CMP 101 Computer Information Literacy,,,,,,,,,,,,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Other,No,No,No,No,No,No,1.0,,,,,,,,,Man,White/Caucasian,21-24
2020,2020-09-15 13:43:52-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,Criminal Justice,No,No,No,Yes,No,No,1.0,,,,,,,,,Man,White/Caucasian,21-24
2020,2020-09-15 13:51:30-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,Yes,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,High Impact,No Impact,High Impact,No Impact,Exercise Science,No,No,No,Yes,No,No,1.0,,,,,,,,,Woman,White/Caucasian,25-34
2020,2020-09-15 14:07:02-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,High Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,High Impact,,,,,Communication,No,No,No,No,No,No,1.0,,,,,,,,,Woman,White/Caucasian,21-24
2020,2020-09-15 15:23:47-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,No,No,Yes,Some Impact,,,,,,,,,,,,,,,,,,,,,,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Mathematics,No,No,Yes,Yes,No,Don't recall,2.0,,,,,,,,,Woman,White/Caucasian,19-20
2020,2020-09-15 16:05:32-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,Some Impact,Some Impact,High Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,No Impact,Human Services: Pre-Social Work,No,No,No,Yes,No,No,2.0,,,,,,,,,Woman,White/Caucasian,21-24
2020,2020-09-15 16:20:03-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,Yes,Not Sure,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,Some Impact,High Impact,High Impact,Some Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,High Impact,No Impact,Criminal Justice,No,No,No,Yes,No,No,1.0,,,,,,,,,Woman,White/Caucasian,18 and younger
2020,2020-09-15 20:44:10-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Early Childhood Education,No,No,No,No,No,No,1.0,,,,,,,,,Woman,White/Caucasian,19-20
2020,2020-09-15 21:46:52-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,,,,,,,,,,,,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,Radiography,No,No,No,No,No,No,3.0,,,,,,,,,Woman,White/Caucasian,21-24
2020,2020-09-16 01:11:49-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,Yes,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,,,,,,,,,,,,No Impact,Some Impact,High Impact,Some Impact,No Impact,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,Radiography,No,No,No,No,No,Yes,4.0,,,,,,,,,Woman,White/Caucasian,35-64
2020,2020-09-16 14:45:08-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,Not Sure,No,No,Yes,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,High Impact,Some Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,Teacher Education - Physical/Health Education,No,No,Yes,Yes,No,No,1.0,,,,,,,,,Woman,White/Caucasian,18 and younger
2020,2020-09-16 15:45:31-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Public Health,Don't recall,Don't recall,Don't recall,Yes,Don't recall,Don't recall,2.0,,,,,,,,,Woman,White/Caucasian,19-20
2020,2020-09-16 16:38:34-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,Yes,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,,,,,,,,,,,,High Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,Child and Family Studies,No,No,No,Yes,No,No,2.0,,,,,,,,,Woman,Hispanic or Latino,21-24
2020,2020-09-16 19:10:19-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,No,No,No,No Impact,,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,High Impact,,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,Exercise Science,No,No,No,Yes,No,No,3.0,,,,,,,,,Woman,White/Caucasian,35-64
2020,2020-09-17 17:05:03-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,No,No,No,No Impact,,No Impact,,,,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,,,,,,,,,,,,High Impact,Some Impact,Some Impact,No Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,Exercise Science,No,No,Don't recall,Yes,No,Don't recall,1.0,,,,,,,,,Woman,White/Caucasian,19-20
2020,2020-09-17 17:10:06-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,,,,,,,,,,,,Some Impact,No Impact,Some Impact,No Impact,High Impact,Some Impact,Some Impact,Some Impact,No Impact,High Impact,Some Impact,Exercise Science,No,No,No,Yes,No,Don't recall,1.0,,,,,,,,,Woman,White/Caucasian,19-20
2020,2020-09-17 17:11:59-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Criminal Justice,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,4.0,,,,,,,,,Man,White/Caucasian,65+
2020,2020-09-18 11:03:02-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,Yes,Yes,Yes,No,No,Yes,Some Impact,,,,,,,Some Impact,Some Impact,,High Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Criminal Justice,No,No,No,No,No,No,3.0,,,,,,,,,Man,Hispanic or Latino,19-20
2020,2020-09-18 16:15:34-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,Yes,No,No,No,No,No,,,,,,,,Some Impact,Some Impact,,,,,,,,,,,,,,High Impact,High Impact,High Impact,Some Impact,High Impact,,Some Impact,No Impact,High Impact,No Impact,No Impact,Radiography,No,Don't recall,Don't recall,Yes,No,No,3.0,,,,,,,,,Woman,Hispanic or Latino,21-24
2020,2020-09-19 19:53:37-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,Culinary Arts and Sciences,No,No,No,No,No,Yes,2.0,,,,,,,,,Woman,White/Caucasian,19-20
2020,2020-09-19 22:19:13-05:00,CMP 101 Computer Information Literacy,,,,,,,,,,,,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,Nursing,No,No,No,No,No,No,1.0,,,,,,,,,Woman,White/Caucasian,35-64
2020,2020-09-20 09:47:05-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,High Impact,Some Impact,No Impact,Some Impact,Some Impact,Broadcasting Arts and Technology,No,Yes,Yes,Yes,No,No,2.0,,,,,,,,,Man,White/Caucasian,21-24
2020,2020-09-20 13:41:15-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,Yes,Not Sure,Yes,No,No,Yes,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,Some Impact,Radiography,Yes,Don't recall,Yes,Yes,No,No,1.0,,,,,,,,,Woman,Multi-Racial,19-20
2020,2020-09-20 16:53:42-05:00,CMP 101 Computer Information Literacy,,,,,,,,,,,,No,No,Yes,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,High Impact,Biology,No,Yes,Yes,No,No,No,4.0,,,,,,,,,Woman,White/Caucasian,21-24
2020,2020-09-20 17:57:19-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,Not Sure,No,No,No,,,,,,,,,,,,,,,,,,,,,,,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,,High Impact,,Radiography,No,No,No,No,No,No,1.0,,,,,,,,,Woman,Hispanic or Latino,19-20
2020,2020-09-20 22:35:45-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,High Impact,,,,,,,,,,,,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,Journalism,No,No,Yes,Yes,No,No,2.0,,,,,,,,,Woman,White/Caucasian,19-20
2020,2020-09-20 23:00:38-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Criminal Justice,Don't recall,No,No,Don't recall,No,No,1.0,,,,,,,,,Man,Hispanic or Latino;Multi-Racial,19-20
2020,2020-09-20 23:21:11-05:00,CMP 101 Computer Information Literacy,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,High Impact,No Impact,Some Impact,High Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,Nursing,No,No,Yes,Yes,No,No,1.0,,,,,,,,,Prefer not to say,Choose not to reply,19-20
2020,2020-09-20 23:27:33-05:00,CMP 101 Computer Information Literacy,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,Some Impact,No Impact,,Some Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,Nursing,No,No,Yes,Yes,Don't recall,Don't recall,1.0,,,,,,,,,Prefer not to say,Choose not to reply,19-20
2020,2020-09-21 05:52:41-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,No,No,No,No,No,No,Some Impact,,Some Impact,,,,,High Impact,Some Impact,High Impact,,,,,,,,,,,,,Some Impact,Some Impact,High Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,,No Impact,,Other,Yes,No,No,No,No,Yes,3.0,,,,,,,,,Woman,White/Caucasian,18 and younger
2020,2020-09-21 08:20:33-05:00,CMP 101 Computer Information Literacy,,,,,,,,,,,,No,No,No,Yes,No,Not Sure,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,Some Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Nursing,No,No,No,No,No,No,2.0,,,,,,,,,Woman,White/Caucasian,25-34
2020,2020-09-21 08:21:10-05:00,CMP 101 Computer Information Literacy,,,,,,,,,,,,No,No,No,Yes,No,Not Sure,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,Some Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Nursing,No,No,No,No,No,No,2.0,,,,,,,,,Woman,White/Caucasian,25-34
2020,2020-09-21 08:55:06-05:00,CMP 101 Computer Information Literacy,,,,,,,,,,,,Yes,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,High Impact,No Impact,Nursing,No,No,No,No,No,No,1.0,,,,,,,,,Woman,White/Caucasian,21-24
2020,2020-09-21 09:26:32-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,Not Sure,Not Sure,Not Sure,Not Sure,No,Not Sure,No Impact,,,,No Impact,,,High Impact,,,High Impact,,,,,,,,,,,,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Other,No,Don't recall,Don't recall,No,No,Yes,3.0,,,,,,,,,Prefer not to say,Choose not to reply,25-34
2020,2020-09-21 09:43:32-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,High Impact,Some Impact,No Impact,Some Impact,Some Impact,High Impact,High Impact,No Impact,Business Administration,No,Yes,No,No,No,No,2.0,,,,,,,,,Man,White/Caucasian,19-20
2020,2020-09-21 10:08:31-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,High Impact,High Impact,High Impact,Some Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,Criminal Justice,Don't recall,Yes,Yes,No,No,No,2.0,,,,,,,,,Woman,White/Caucasian,18 and younger
2020,2020-09-21 10:08:46-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,High Impact,High Impact,High Impact,Some Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,Criminal Justice,Don't recall,Yes,Yes,No,No,No,2.0,,,,,,,,,Woman,White/Caucasian,18 and younger
2020,2020-09-21 13:09:00-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No Impact,Nursing,No,No,Yes,No,No,No,1.0,,,,,,,,,Man,Hispanic or Latino,21-24
2020,2020-09-21 13:19:38-05:00,CMP 126 Computer Technology and Applications,,,,,,,,,,,,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,Some Impact,High Impact,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Criminal Justice,No,No,No,No,No,No,4.0,,,,,,,,,Man,Multi-Racial,19-20
2020,2020-09-21 15:02:25-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,No,No,No,Yes,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,,,,,,,,,,,Some Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Radiography,No,Don't recall,No,Yes,No,No,1.0,,,,,,,,,Woman,White/Caucasian,21-24
2020,2020-09-21 17:16:27-05:00,CMP 135 Computer Concepts with Applications,,,,,,,,,,,,Yes,No,No,Yes,No,Yes,Some Impact,,,,,,Some Impact,High Impact,Some Impact,Some Impact,High Impact,,,,,,,,,,,,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Radiography,No,No,Yes,Yes,No,No,3.0,,,,,,,,,Woman,White/Caucasian,21-24
